id	question	gold	prediction	ged	normalized_exact_match
CLEVR_train_3887	are the large cylinders metallic?	cylinders @@SEP@@ @@1@@ that are metallic @@SEP@@ @@2@@ that are large	large cylinders @@SEP@@ @@1@@ that Are metallic @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to @@4@@	0.5977777777777777	False
CLEVR_train_3169	What color is the shiny object closest to the camera?	objects @@SEP@@ @@1@@ that are shiny @@SEP@@ the @@2@@ that are closest to the camera @@SEP@@ the color of @@3@@	objects @@SEP@@ @@1@@ that are shiny @@SEP@@ @@1@@ closest to @@2@@ @@SEP@@ color of @@3@@	0.21031746031746032	False
ATIS_train_3851	cheapest fare from memphis to seattle 	flights @@SEP@@ @@1@@ from memphis @@SEP@@ @@2@@ to seattle @@SEP@@ fares of @@3@@ @@SEP@@ @@4@@ that is the cheapest	flights @@SEP@@ @@1@@ from memphis to seattle @@SEP@@ @@2@@ to seattle @@SEP@@ @@3@@ that is cheapest	0.3308641975308642	False
NLVR2_train_train-10632-3-0	If a silver colored laptop is sitting on a black desk that is connected to an entertainment center.	laptop @@SEP@@ @@1@@ that is silver colored @@SEP@@ desk @@SEP@@ @@3@@ that is black @@SEP@@ entertainment center @@SEP@@ @@4@@ connected to @@5@@ @@SEP@@ if @@2@@ is sitting on @@6@@	the left image @@SEP@@ the number of @@1@@ @@SEP@@ the number of @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ the number of @@4@@ @@SEP@@ the number of @@5@@ @@SEP@@ the number of @@6@@ @@SEP@@ the number of @@7@@ @@SEP@@ the number of @@8@@ @@SEP@@ the number of @@9@@ @@SEP@@ the number of @@10@@ @@SEP@@ the number of @@11@@ @@SEP@@ the number of @@12@@ @@SEP@@ the number of @@13@@ @@SEP@@ the number of @@14@@ @@SEP@@ the number of @@15@@ @@SEP@@ the number of @@16@@ @@SEP@@ the number of @@17@@ @@SEP@@ the number of @@18@@ @@SEP@@ the number of @@19@@ @@SEP@@ the number of @@20@@ @@SEP@@ the number of @@21@@ @@SEP@@ the number of @@22@@ @@SEP@@ the number of @@23@@ @@SEP@@ the number of @@24@@ @@SEP@@ the number of @@25@@ @@SEP@@ the number of @@26@@ @@SEP@@ the number of @@27@@ @@SEP@@ the number of @@28@@ @@SEP@@ the number of @@29@@ @@SEP@@ the number of @@30@@ @@SEP@@ the number of @@31@@ @@SEP@@ the number of @@32@@ @@SEP@@ the number of @@33@@ @@SEP@@ the number of @@34@@ @@SEP@@ the number of @@35@@ @@SEP@@ the number of @@36@@ @@SEP@@ the number of @@37@@ @@SEP@@ the number of @@38@@ @@SEP@@ the number of @@39@@ @@SEP@@ the number of @@40@@ @@SEP@@ the number of @@41@@ @@SEP@@ the number of @@42@@ @@SEP@@ the number of @@43@@ @@SEP@@ the number of @@44@@ @@SEP@@ the number of @@45@@ @@SEP@@ the number of @@46@@ @@SEP@@ the number of @@47@@ @@SEP@@ the number of @@48@@ @@SEP@@ the number of @@49@@ @@SEP@@ the number of @@50@@ @@SEP@@ the number of @@51@@ @@SEP@@ the number of @@52@@ @@SEP@@ the number of @@53@@ @@SEP@@ the number of @@54@@ 56		False
CLEVR_train_3807	Is there more cylinders then red objects?	cylinders @@SEP@@ red objects @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is higher than @@4@@	cylinders @@SEP@@ @@1@@ that are red @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ which is higher of @@4@@, @@5@@	0.32087301587301587	False
SPIDER_train_3503	display the employee number and name( first name and last name ) for all employees who work in a department with any employee whose name contains a ’T’.	employees @@SEP@@ @@1@@ who work in a department @@SEP@@ names of @@2@@ @@SEP@@ @@2@@ where @@3@@ contains a T @@SEP@@ employee numbers of @@4@@ @@SEP@@ first names of @@4@@ @@SEP@@ last names of @@4@@ @@SEP@@ @@5@@ , @@6@@ , @@7@@	employees @@SEP@@ @@1@@ where @@2@@ has a 'T' in first name @@SEP@@ @@1@@ besides @@2@@ @@SEP@@ the full name of @@3@@ @@SEP@@ the hire date of @@3@@ @@SEP@@ the salary of @@3@@ @@SEP@@ the department number of @@3@@ @@SEP@@ @@4@@, @@5@@, @@6@@, @@7@@		False
SPIDER_train_1662	Return the name of the artist who has the latest join year.	artists @@SEP@@ join years of @@1@@ @@SEP@@ @@1@@ where @@2@@ is latest @@SEP@@ name of @@3@@	artists @@SEP@@ @@1@@ who joined latest @@SEP@@ name of @@3@@	0.45454545454545453	False
ATIS_train_3846	give me all the flights from new york to miami round trip 	flights @@SEP@@ @@1@@ from new york @@SEP@@ @@2@@ to miami @@SEP@@ @@3@@ that are round trip	flights @@SEP@@ @@1@@ from new york @@SEP@@ @@2@@ to miami	0.2857142857142857	False
CLEVR_train_4503	What is the color of the largest cube?	cubes @@SEP@@ size of @@1@@ @@SEP@@ @@1@@ where @@2@@ is the largest @@SEP@@ color of @@3@@	cubes @@SEP@@ @@1@@ that is the largest @@SEP@@ color of @@2@@	0.43509615384615385	False
NLVR2_train_train-12671-3-0	If left image shows two seals with upraised heads, one large and dark, and the other smaller and paler.	left image @@SEP@@ seals in @@1@@ @@SEP@@ heads of @@2@@ @@SEP@@ @@2@@ where @@3@@ are upraised @@SEP@@ @@4@@ that is large @@SEP@@ @@5@@ that is dark @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is equal to one @@SEP@@ @@4@@ that is smaller @@SEP@@ @@9@@ that is paler @@SEP@@ number of @@10@@ @@SEP@@ if @@11@@ is equal to one @@SEP@@ if both @@8@@ and @@12@@ are true	the image on the right @@SEP@@ seals in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two @@SEP@@ the number of @@4@@ @@SEP@@ if @@5@@ is equal to one @@SEP@@ the number of @@6@@ @@SEP@@ if @@7@@ is at least one	0.5632410799077466	False
CLEVR_train_2752	Are there more than two cubes?	cubes @@SEP@@ number of @@1@@ @@SEP@@ is @@2@@ higher than two	cubes @@SEP@@ number of @@1@@ @@SEP@@ if @@2@@ is higher than two	0.04615384615384614	True
CLEVR_train_12689	How many objects with only flat surfaces?	objects @@SEP@@ @@1@@ with only flat surfaces @@SEP@@ number of @@2@@	objects @@SEP@@ flat surfaces of @@1@@ @@SEP@@ number of @@2@@ for each @@1@@ @@SEP@@ @@1@@ where @@3@@ is two	0.5656565656565656	False
SPIDER_train_4711	What are the product id and product type of the cheapest product?	products @@SEP@@ @@1@@ that is cheapest @@SEP@@ product id of @@2@@ @@SEP@@ product type of @@2@@ @@SEP@@ @@3@@ , @@4@@	products @@SEP@@ prices of @@1@@ @@SEP@@ the lowest of @@2@@ @@SEP@@ @@1@@ where @@2@@ is equal to @@3@@ @@SEP@@ product id of @@4@@ @@SEP@@ product type of @@4@@	0.5838827838827838	False
DROP_train_nfl_1930_e1c44281-be41-478e-99c4-66ed314552ac	How many yards did Shiancoe catch for during the Vikings last drive of the first half?	Shiancoe @@SEP@@ catches of @@1@@ @@SEP@@ @@2@@ in the Vikings last drive of the first half @@SEP@@ yards of @@3@@ @@SEP@@ sum of @@4@@	the Vikings @@SEP@@ yards of @@1@@ @@SEP@@ sum of @@2@@	0.5793650793650794	False
DROP_train_history_1673_75848d11-b9a9-4800-9d19-b86fd6434b4e	How many months after the October Revolution did Romania take control of Bessarabia?	the October Revolution @@SEP@@ Romania did take control of Bessarabia @@SEP@@ when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ difference of @@3@@ and @@4@@ in months	the October Revolution @@SEP@@ the Romania took control of Bessarabia @@SEP@@ month of @@1@@ @@SEP@@ month of @@2@@ @@SEP@@ difference of @@3@@ and @@4@@	0.15873015873015872	False
NLVR2_train_train-6849-0-0	If there are four pandas	pandas @@SEP@@ number of @@1@@ @@SEP@@ if @@2@@ is equal to four	pandas @@SEP@@ the number of @@1@@ @@SEP@@ if @@2@@ is higher than four	0.07936507936507937	False
NLVR2_train_train-8071-2-0	If the left image contains exactly two vultures.	the left image @@SEP@@ vultures in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two	left image @@SEP@@ vultures of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to one	0.4253246753246753	False
CLEVR_train_17015	What color is the cylinder partially hidden by the teal cube?	the cubes @@SEP@@ @@1@@ which are teal @@SEP@@ the cylinder partially hidden by @@2@@ @@SEP@@ the color of @@3@@	cylinder @@SEP@@ objects @@SEP@@ @@2@@ that are partially hidden by @@1@@ @@SEP@@ the color of @@3@@	0.5401360544217687	False
CLEVR_train_10088	how many brown objects are also cylinders?	brown objects @@SEP@@ @@1@@ which are also cylinders @@SEP@@ the number of @@2@@	brown objects @@SEP@@ @@1@@ that are cylinders @@SEP@@ number of @@2@@	0.07676767676767678	False
CWQ_train_WebQTrn-2710_200c3f462412ae243b0c015787219cc1	Which area of the Florida Marlins hometown has the smallest population?	Florida Marlins @@SEP@@ hometown of @@1@@ @@SEP@@ areas of @@2@@ @@SEP@@ populations of @@3@@ @@SEP@@ @@3@@ where @@4@@ is the smallest	Marlins Park @@SEP@@ home of @@1@@ @@SEP@@ location of @@2@@ @@SEP@@ @@1@@ where @@2@@ is smallest	0.6098901098901098	False
CWQ_train_WebQTrn-1928_e56e856592a9a57b9e331b718adc1b75	"At which university did the author of ""The Audacity of Hope"" earn his bachelor's degree?"	The Audacity of Hope @@SEP@@ author of @@1@@ @@SEP@@ university of @@2@@	the Audacity of Hope @@SEP@@ author of @@1@@ @@SEP@@ university of @@2@@	0.0	True
DROP_train_history_1549_1b9f4160-3465-47b6-9236-cddf652c1536	How many months did the Conference of Lausanne last for?	the Conference of Lausanne @@SEP@@ months of @@1@@ @@SEP@@ number of @@2@@	the Conference of Lausanne @@SEP@@ months of @@1@@ @@SEP@@ number of @@2@@	0.0	True
NLVR2_train_train-379-0-0	If there are pigs surrounding a fire pit.	pigs @@SEP@@ fire pit @@SEP@@ @@1@@ that are surrounding @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ is at least two	pigs @@SEP@@ fire pit @@SEP@@ @@1@@ that is surrounded by @@2@@ @@SEP@@ @@3@@ that is surrounded by @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ if @@6@@ is higher than two	0.31295787545787546	False
NLVR2_train_train-12848-0-0	If one image includes exactly twice as many wolves as the other image.	one image @@SEP@@ wolves in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ other image @@SEP@@ wolves in @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ division of @@3@@ and @@6@@ @@SEP@@ If @@7@@ is equal to two	the left image @@SEP@@ the right image @@SEP@@ wolves in @@1@@ @@SEP@@ wolves in @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ division of @@5@@ and @@6@@ @@SEP@@ if @@7@@ is equal to two	0.11825396825396825	False
SPIDER_train_6664	What is the status code, mobile phone number and email address of customer with last name as Kohler or first name as Marina?	customer @@SEP@@ @@1@@ with last name Kohler @@SEP@@ @@1@@ with first name Marina @@SEP@@ @@2@@ or @@3@@ @@SEP@@ status codes of @@4@@ @@SEP@@ mobile phone number of @@4@@ @@SEP@@ email address of @@4@@ @@SEP@@ @@5@@ , @@6@@ and @@7@@	customers @@SEP@@ last name of @@1@@ @@SEP@@ first name of @@1@@ @@SEP@@ @@1@@ where @@2@@ is Kohler @@SEP@@ @@1@@ where @@3@@ is Marina @@SEP@@ @@4@@, @@5@@ @@SEP@@ status codes of @@6@@ @@SEP@@ mobile phone number of of @@6@@ @@SEP@@ email address of @@6@@ @@SEP@@ @@7@@, @@8@@, @@9@@	0.37697649572649566	False
CLEVR_train_102	what is the color of the largest shape?	shapes @@SEP@@ @@1@@ that is the largest @@SEP@@ color of @@2@@	shapes @@SEP@@ the largest of @@1@@ @@SEP@@ the color of @@2@@	0.18585858585858586	True
CWQ_train_WebQTest-1197_f978435827c7e85a6632a72eea403599	What languages are spoken in the country of origin for the Brazilian cruzado novo?	the Brazilian cruzado novo @@SEP@@ country of origin of @@1@@ @@SEP@@ languages spoken in @@2@@	countries @@SEP@@ country of origin of @@1@@ @@SEP@@ languages that are spoken in @@2@@ @@SEP@@ @@3@@ besides Brazilian Portuguese	0.41156462585034015	False
COMQA_train_cluster-2174-1	what is the population density of india in 2011?	india @@SEP@@ population density of @@1@@ @@SEP@@ @@2@@ in 2011	india @@SEP@@ population density of @@1@@ @@SEP@@ @@2@@ in 2011	0.0	True
SPIDER_train_1746	What are the names of gymnasts?	gymnasts @@SEP@@ names of @@1@@	gymnasts @@SEP@@ names of @@1@@	0.0	True
CLEVR_train_5284	What color is the small ball to the left of the gold ball?	the gold ball @@SEP@@ the small balls @@SEP@@ @@2@@ that is to the left of @@1@@ @@SEP@@ color of @@3@@	the gold ball @@SEP@@ small ball @@SEP@@ @@2@@ that is to the left of @@1@@ @@SEP@@ color of @@3@@	0.020408163265306128	True
CLEVR_train_16997	how many are cylinders or gray?	objects @@SEP@@ @@1@@ that are cylinders @@SEP@@ @@1@@ that are gray @@SEP@@ @@2@@ , @@3@@ @@SEP@@ the number of @@4@@	cylinders @@SEP@@ @@1@@ that are gray @@SEP@@ number of @@2@@	0.625	False
DROP_train_history_1061_c60491f7-215b-4064-a804-159b97840477	How many years were between the start of the first naval war, and end of last naval war?	the start of the first naval war @@SEP@@ end of last naval war @@SEP@@ when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ difference of @@4@@ and @@3@@ in years	the years between the start of the first naval war, and end of last naval war @@SEP@@ years of @@1@@ @@SEP@@ number of @@2@@	0.6168091168091168	False
CWQ_train_WebQTrn-1685_9cb3806a6cd1ccd197f00cd8fc563ea8	"What is the author of ""Tortilla Flat"" best known for?"	Tortilla Flat @@SEP@@ author of @@1@@ @@SEP@@ for what is @@2@@ best known	Tortilla Flat @@SEP@@ author of @@1@@ @@SEP@@ best known for @@2@@ @@SEP@@ @@3@@	0.380952380952381	False
CLEVR_train_7631	How many blue objects are to the right of the blue cube?	the blue cube @@SEP@@ objects @@SEP@@ @@2@@ that are blue @@SEP@@ @@3@@ that are to the right of @@1@@ @@SEP@@ the number of @@4@@	the blue cube @@SEP@@ blue cube @@SEP@@ @@1@@ to the right of @@2@@ @@SEP@@ number of @@3@@	0.3842592592592593	False
CLEVR_train_5392	Are any of the items in this group made of rubber?	items @@SEP@@ @@1@@ in this group @@SEP@@ if any @@2@@ is made of rubber	items @@SEP@@ @@1@@ which are made of rubber @@SEP@@ @@1@@ besides @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ is @@4@@ more than zero	0.6222222222222222	False
SPIDER_train_4219	Give me all the distinct location codes for documents.	documents @@SEP@@ location codes of @@1@@ @@SEP@@ distinct @@2@@	location codes @@SEP@@ documents of @@1@@ @@SEP@@ number of @@2@@ for each @@1@@ @@SEP@@ @@1@@ where @@3@@ is distinct	0.6148148148148148	False
CWQ_train_WebQTrn-672_6acc16caab638158eb5f1140ae7dd724	What language do they speak in Iran, which has the initials AII?	Iran @@SEP@@ language of @@1@@ @@SEP@@ initials of @@2@@ @@SEP@@ @@2@@ where @@3@@ is AII	Iran @@SEP@@ @@1@@ that speaks AII @@SEP@@ @@1@@ that has the initials AII @@SEP@@ @@1@@ of both @@2@@ and @@3@@	0.604679271345938	False
SPIDER_train_1732	List the names of players that do not have coaches.	players @@SEP@@ @@1@@ that have coaches @@SEP@@ @@1@@ besides @@2@@ @@SEP@@ names of @@3@@	players @@SEP@@ @@1@@ that do not have coaches @@SEP@@ names of @@2@@ @@SEP@@ @@1@@ besides @@2@@ @@SEP@@ @@1@@, @@2@@	0.4924242424242424	False
DROP_train_nfl_1153_ab4c507f-e3fa-4a68-b771-c4e8dfa5abbb	How many feild goals did Philadelphia score?	Philadelphia @@SEP@@ feild goals of @@1@@ @@SEP@@ number of @@2@@	the Eagles @@SEP@@ field goals of @@1@@ @@SEP@@ number of @@2@@	0.15999999999999998	False
ATIS_train_2969	please list the flights from denver to phoenix 	flights @@SEP@@ @@1@@ from denver @@SEP@@ @@2@@ to phoenix	flights @@SEP@@ @@1@@ from denver @@SEP@@ @@2@@ to phoenix	0.0	True
SPIDER_train_970	What are the medicine and trade names that cannot interact with the enzyme with the product 'Heme'?	enzymes @@SEP@@ products that @@1@@ can not interact with @@SEP@@ @@1@@ where @@2@@ is 'Heme @@SEP@@ medicine name of @@3@@ @@SEP@@ trade name of @@3@@ @@SEP@@ @@4@@ , @@5@@	medicines @@SEP@@ enzymes interact with of @@1@@ @@SEP@@ products of @@2@@ @@SEP@@ @@2@@ where @@3@@ is 'Heme @@SEP@@ number of @@4@@ for each @@1@@ @@SEP@@ @@1@@ where @@5@@ is zero @@SEP@@ medicine names of @@6@@ @@SEP@@ trade names of @@6@@ @@SEP@@ @@7@@, @@8@@	0.5072039072039072	False
NLVR2_train_train-9650-3-1	If two clear vases with green fruit in their water-filled bases are shown in the right image.	right image @@SEP@@ vases in @@1@@ @@SEP@@ bases of @@2@@ @@SEP@@ @@3@@ that are water-filled @@SEP@@ fruit in @@1@@ @@SEP@@ @@5@@ that is green @@SEP@@ @@6@@ that are in @@4@@ @@SEP@@ @@2@@ that has @@7@@ @@SEP@@ number of @@8@@ @@SEP@@ if @@9@@ is equal to two	two clear vases @@SEP@@ the other clear vase @@SEP@@ if @@1@@ is mostly clear @@SEP@@ if @@2@@ is more green @@SEP@@ if both @@3@@ and @@4@@ are true	0.7328055542341256	False
